74,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
75,4,809.0,230.7,151.0,88.69999999999999,1,1,1.0
75,5,807.44,252.52,19.25999999999999,31.090000000000003,1,1,1.0
75,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
76,4,801.3,232.4,158.70000000000005,88.70000000000002,1,1,1.0
76,5,797.91,254.18,19.25,31.089999999999975,1,1,1.0
76,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
77,4,794.0,232.4,166.0,91.29999999999998,1,1,1.0
77,5,789.0,255.63,19.25,31.090000000000032,1,1,1.0
77,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
78,4,784.1,232.4,173.79999999999995,94.29999999999998,1,1,1.0
78,5,779.88,256.67,19.25,31.079999999999984,1,1,1.0
78,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
79,4,780.2,235.0,173.79999999999995,92.5,1,1,1.0
79,5,771.18,257.7,20.920000000000073,31.30000000000001,1,1,1.0
79,6,937.7,235.15,22.219999999999914,32.46000000000001,1,1,0.0
79,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
80,4,770.79,235.43,174.62,92.95999999999998,1,1,1.0
80,5,759.57,258.9,25.229999999999905,32.170000000000016,1,1,1.0
80,6,931.9,236.26,23.300000000000068,32.460000000000036,1,1,0.0
80,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
81,4,762.2,237.6,178.5,92.51000000000002,1,1,1.0
81,5,749.21,258.7,26.889999999999986,32.78000000000003,1,1,1.0
81,6,924.7,236.26,27.17999999999995,32.460000000000036,1,1,0.0
81,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
82,4,761.61,236.31,174.56999999999994,97.19,1,1,1.0
82,5,740.71,259.3,28.089999999999918,33.629999999999995,1,1,0.0
82,6,920.0,236.81,25.200000000000045,33.589999999999975,1,1,0.0
82,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
83,4,751.9,238.5,176.76999999999998,95.43,1,1,1.0
83,5,730.48,259.58,30.230000000000018,34.14000000000004,1,1,0.0
83,6,912.52,239.03,26.039999999999964,32.46000000000001,1,1,0.0
83,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
84,4,743.05,240.62,181.0200000000001,96.70999999999998,1,1,1.0
84,5,719.66,261.25,30.230000000000018,34.139999999999986,1,1,0.0
84,6,903.9,240.98,29.940000000000055,32.46000000000001,1,1,0.0
84,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
85,4,733.9,239.79,184.01999999999998,100.10999999999999,1,1,1.0
85,5,710.22,261.52,30.24000000000001,34.14000000000004,1,1,0.0
85,6,895.6,240.14,31.860000000000014,32.460000000000036,1,1,0.0
85,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
86,4,724.5,240.65,187.40999999999997,98.85,1,1,1.0
86,5,699.68,261.25,30.230000000000018,34.139999999999986,1,1,0.0
86,6,890.88,241.25,31.860000000000014,32.45999999999998,1,1,0.0
86,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
87,4,714.6,240.65,189.56999999999994,99.74999999999997,1,1,1.0
87,5,687.8,262.08,34.620000000000005,34.14000000000004,1,1,0.0
87,6,884.5,241.81,31.860000000000014,32.45999999999998,1,1,0.0
87,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
88,4,705.6,243.23,192.99,101.07000000000002,1,1,1.0
88,5,675.6,262.63,37.66999999999996,34.139999999999986,1,1,0.0
88,6,876.46,243.2,31.860000000000014,32.460000000000036,1,1,0.0
88,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
89,4,694.4,243.7,198.60000000000002,103.60000000000002,1,1,1.0
89,5,665.61,263.74,37.66999999999996,34.139999999999986,1,1,0.0
89,6,872.29,243.47,31.870000000000005,32.46000000000001,1,1,0.0
89,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
90,4,683.7,245.4,202.89999999999998,105.79999999999998,1,1,1.0
90,5,651.9,263.37,39.870000000000005,34.139999999999986,1,1,0.0
90,6,864.8,245.14,31.860000000000014,32.460000000000036,1,1,0.0
90,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
91,4,675.1,247.5,206.29999999999995,105.0,1,1,1.0
91,5,639.3,264.86,45.04000000000008,34.139999999999986,1,1,0.0
91,6,857.59,245.14,31.860000000000014,32.460000000000036,1,1,0.0
91,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
92,4,665.2,250.5,208.0,105.0,1,1,1.0
92,5,629.27,264.86,45.039999999999964,34.139999999999986,1,1,0.0
92,6,831.8,244.28,49.06000000000006,32.46000000000001,1,1,0.0
92,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
93,4,654.04,248.0,211.5,109.19999999999999,1,1,1.0
93,5,614.42,267.46,45.030000000000086,34.14000000000004,1,1,0.0
93,6,827.07,246.0,49.059999999999945,32.45999999999998,1,1,0.0
93,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
94,4,642.4,249.7,216.70000000000005,108.80000000000001,1,1,1.0
94,5,604.39,266.3,74.40999999999997,36.039999999999964,1,1,0.0
94,6,817.62,247.72,49.049999999999955,32.46000000000001,1,1,0.0
94,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
95,4,632.5,250.53,218.39,110.07000000000002,1,1,1.0
95,5,591.02,267.41,74.40999999999997,36.039999999999964,1,1,0.0
95,6,812.03,247.72,49.06000000000006,32.46000000000001,1,1,0.0
95,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
96,4,618.7,251.39,225.30999999999995,115.21000000000004,1,1,1.0
96,5,577.65,268.53,74.40999999999997,36.04000000000002,1,1,0.0
96,6,800.86,246.86,49.049999999999955,32.45999999999998,1,1,0.0
96,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
97,4,609.7,252.25,226.57999999999993,115.25,1,1,1.0
97,5,564.65,269.27,74.40999999999997,36.04000000000002,1,1,0.0
97,6,795.7,247.72,49.059999999999945,32.46000000000001,1,1,0.0
97,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
98,4,595.9,253.97,231.35000000000002,116.13000000000002,1,1,1.0
98,5,552.76,269.6,81.13999999999999,36.45999999999998,1,1,0.0
98,6,786.68,247.72,49.05000000000007,32.46000000000001,1,1,0.0
98,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
99,4,582.6,253.54,236.91999999999996,120.85999999999999,1,1,1.0
99,5,543.48,268.49,81.13,36.44999999999999,1,1,0.0
99,6,769.1,247.29,57.610000000000014,32.46000000000001,1,1,0.0
99,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
100,4,570.1,256.55,242.97000000000003,122.94999999999999,1,1,1.0
100,5,526.29,268.92,81.13999999999999,36.44999999999999,1,1,0.0
100,6,757.93,248.15,57.610000000000014,32.46000000000001,1,1,0.0
100,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
101,4,558.1,257.41,246.80999999999995,123.78999999999996,1,1,1.0
101,5,512.11,271.1,93.18999999999994,35.98999999999995,1,1,0.0
101,6,744.61,249.43,57.610000000000014,32.45999999999998,1,1,0.0
101,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
102,4,544.8,259.55,250.6500000000001,126.34999999999997,1,1,1.0
102,5,497.92,271.5,96.18,36.879999999999995,1,1,0.0
102,6,732.6,249.86,62.74000000000001,32.45999999999998,1,1,0.0
102,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
103,4,533.2,262.13,253.2299999999999,127.17000000000002,1,1,1.0
103,5,483.74,271.5,98.55999999999995,37.31,1,1,1.0
103,6,721.86,251.15,62.74000000000001,32.46000000000001,1,1,0.0
103,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
104,4,519.0,263.42,258.83000000000004,128.88,1,1,1.0
104,5,469.56,271.5,100.94,37.74000000000001,1,1,0.0
104,6,710.25,251.15,62.74000000000001,32.46000000000001,1,1,0.0
104,7,947.36,224.21,12.460000000000036,43.83000000000001,1,1,1.0
104,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
105,4,504.0,263.42,263.95000000000005,130.57999999999998,1,1,1.0
105,5,457.53,272.79,100.94000000000005,37.73999999999995,1,1,0.0
105,6,701.23,251.15,62.74000000000001,32.46000000000001,1,1,0.0
105,7,944.35,221.63,15.449999999999932,47.26999999999998,1,1,1.0
105,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
106,4,490.7,264.71,268.66,134.49,1,1,1.0
106,5,443.35,272.79,100.93999999999994,37.73999999999995,1,1,0.0
106,6,685.3,251.15,69.21000000000004,32.46000000000001,1,1,0.0
106,7,940.9,214.3,19.100000000000023,55.89999999999998,1,1,1.0
106,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
107,4,473.7,267.3,277.90000000000003,137.3,1,1,1.0
107,5,429.92,273.78,100.94,37.74000000000001,1,1,1.0
107,6,672.41,252.44,69.21000000000004,32.45999999999998,1,1,0.0
107,7,936.2,213.87,23.799999999999955,56.76999999999998,1,1,1.0
107,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
108,4,458.5,269.4,282.79999999999995,138.20000000000005,1,1,1.0
108,5,415.51,274.28,100.93000000000006,37.74000000000001,1,1,1.0
108,6,662.09,252.87,69.21999999999991,32.45999999999998,1,1,0.0
108,7,934.1,212.15,25.899999999999977,56.74999999999997,1,1,1.0
108,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
109,4,446.2,269.8,285.59999999999997,142.5,1,1,1.0
109,5,401.58,274.78,100.94,37.74000000000001,1,1,1.0
109,6,644.9,253.3,76.09000000000003,32.45999999999998,1,1,0.0
109,7,932.4,212.15,27.600000000000023,57.650000000000006,1,1,1.0
109,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
110,4,426.8,272.8,295.09999999999997,147.59999999999997,1,1,1.0
110,5,386.17,275.77,100.94,37.74000000000001,1,1,1.0
110,6,630.3,255.9,82.10000000000002,31.99999999999997,1,1,0.0
110,7,926.0,212.15,34.0,58.04999999999998,1,1,1.0
110,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
111,4,411.9,272.8,299.62,152.3,1,1,1.0
111,5,372.25,276.3,105.44999999999999,37.70999999999998,1,1,1.0
111,6,609.2,256.76,89.01999999999998,33.74000000000001,1,1,1.0
111,7,922.1,212.15,37.89999999999998,58.45000000000002,1,1,1.0
111,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
112,4,392.5,275.4,308.79999999999995,156.3,1,1,1.0
112,5,358.33,277.8,108.97000000000003,38.19999999999999,1,1,1.0
112,6,597.31,257.13,89.0200000000001,33.74000000000001,1,1,1.0
112,7,917.4,212.15,42.60000000000002,58.849999999999994,1,1,1.0
112,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
113,4,375.6,275.0,315.0,159.10000000000002,1,1,1.0
113,5,343.41,279.79,108.96999999999997,38.19,1,1,1.0
113,6,582.09,257.9,92.30999999999995,34.460000000000036,1,1,0.0
113,7,914.4,212.15,45.60000000000002,57.95000000000002,1,1,1.0
113,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
114,4,357.2,278.4,322.7,158.70000000000005,1,1,1.0
114,5,329.99,279.79,108.96999999999997,38.19,1,1,1.0
114,6,566.9,257.9,97.10000000000002,37.400000000000034,1,1,0.0
114,7,908.4,212.15,51.60000000000002,59.24999999999997,1,1,1.0
114,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
115,4,339.3,278.8,329.90000000000003,162.3,1,1,1.0
115,5,315.07,280.78,108.97000000000003,38.200000000000045,1,1,1.0
115,6,556.87,257.9,97.10000000000002,37.400000000000034,1,1,0.0
115,7,903.2,212.15,56.799999999999955,58.849999999999994,1,1,1.0
115,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
116,4,319.9,279.3,337.9,166.8,1,1,1.0
116,5,298.17,277.8,108.96999999999997,38.19999999999999,1,1,1.0
116,6,542.76,259.01,97.10000000000002,37.400000000000034,1,1,1.0
116,7,899.8,212.15,60.200000000000045,59.24999999999997,1,1,1.0
116,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
117,4,299.52,281.8,344.38,168.3,1,1,1.0
117,5,282.25,280.78,108.98000000000002,38.200000000000045,1,1,1.0
117,6,526.04,261.24,97.10000000000002,37.39999999999998,1,1,1.0
117,7,895.1,212.15,64.89999999999998,59.650000000000006,1,1,1.0
117,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
118,4,281.62,283.3,351.88,172.26999999999998,1,1,1.0
118,5,267.83,281.28,108.98000000000002,38.200000000000045,1,1,1.0
118,6,509.7,261.2,100.80000000000001,38.56,1,1,0.0
118,7,886.5,212.15,73.5,62.650000000000006,1,1,1.0
118,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
119,4,258.25,286.3,363.85,176.22999999999996,1,1,1.0
119,5,253.42,282.27,108.97,38.200000000000045,1,1,1.0
119,6,492.99,263.1,104.90999999999997,39.25999999999999,1,1,0.0
119,7,883.5,212.15,76.5,63.04999999999998,1,1,1.0
119,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
120,4,240.3,290.28,369.98999999999995,177.72000000000003,1,1,1.0
120,5,237.01,283.27,108.97000000000003,38.200000000000045,1,1,1.0
120,6,479.62,263.8,106.38,40.039999999999964,1,1,0.0
120,7,878.8,213.4,76.90000000000009,61.400000000000006,1,1,1.0
120,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
121,4,218.0,291.82,379.97,181.57999999999998,1,1,1.0
121,5,221.1,285.26,108.97,38.19,1,1,1.0
121,6,466.25,265.29,106.38,40.039999999999964,1,1,0.0
121,7,871.9,216.4,78.20000000000005,59.70000000000002,1,1,1.0
121,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
122,4,192.6,291.82,393.04999999999995,188.48000000000002,1,1,1.0
122,5,201.71,287.2,117.89000000000001,37.75,1,1,1.0
122,6,451.76,265.29,106.38,40.039999999999964,1,1,0.0
122,7,868.0,217.7,78.20000000000005,58.400000000000034,1,1,1.0
122,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
123,4,167.96,298.7,403.8399999999999,190.07,1,1,1.0
123,5,183.81,289.2,120.38999999999999,38.73000000000002,1,1,1.0
123,6,436.91,264.91,106.37999999999994,40.049999999999955,1,1,0.0
123,7,861.55,218.99,78.20000000000005,58.39999999999998,1,1,1.0
123,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
124,4,142.5,301.01,416.98,192.39,1,1,1.0
124,5,167.4,290.7,123.4,41.710000000000036,1,1,1.0
124,6,422.42,266.0,108.57999999999998,40.81,1,1,1.0
124,7,855.11,219.85,78.19999999999993,58.400000000000006,1,1,1.0
124,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
125,4,117.1,303.32,427.74,201.68,1,1,1.0
125,5,150.49,291.2,123.40999999999997,42.19999999999999,1,1,1.0
125,6,408.31,266.7,111.19,41.97000000000003,1,1,1.0
125,7,850.81,219.42,78.20000000000005,58.400000000000006,1,1,1.0
125,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
126,4,88.6,304.86,441.61,204.74,1,1,1.0
126,5,130.6,293.19,123.41,42.19999999999999,1,1,1.0
126,6,391.97,267.8,114.52999999999997,43.099999999999966,1,1,1.0
126,7,844.79,219.8,80.31000000000006,59.31,1,1,1.0
126,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
127,4,64.0,305.63,455.42999999999995,216.26999999999998,1,1,1.0
127,5,115.69,293.19,123.41,42.19999999999999,1,1,1.0
127,6,380.08,268.5,114.12,45.0,1,1,1.0
127,7,840.5,219.8,80.29999999999995,59.31,1,1,1.0
127,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
128,4,31.7,307.17,473.1,219.32999999999998,1,1,1.0
128,5,98.29,296.17,123.39999999999999,42.19999999999999,1,1,1.0
128,6,363.74,268.13,114.12,45.0,1,1,1.0
128,7,832.76,220.7,83.34000000000003,58.84000000000003,1,1,1.0
128,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
129,4,7.1,311.02,482.28999999999996,223.18000000000006,1,1,1.0
129,5,80.39,298.16,123.39999999999999,42.19999999999999,1,1,1.0
129,6,348.51,269.24,114.12,45.0,1,1,1.0
129,7,825.46,221.1,87.24000000000001,58.87000000000003,1,1,1.0
129,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
130,4,0.0,314.1,473.2,225.49,1,1,1.0
130,5,64.28,299.31,123.4,42.19999999999999,1,1,1.0
130,6,333.29,270.36,114.10999999999996,45.0,1,1,1.0
130,7,818.58,221.96,87.24000000000001,58.869999999999976,1,1,1.0
130,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
131,4,0.0,319.5,457.8,220.09000000000003,1,1,1.0
131,5,43.57,301.0,126.33000000000001,42.24000000000001,1,1,1.0
131,6,318.43,271.1,114.12,45.0,1,1,1.0
131,7,812.99,223.25,87.25,58.870000000000005,1,1,1.0
131,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
132,4,0.0,319.5,440.9,220.09000000000003,1,1,1.0
132,5,24.01,302.2,129.79000000000002,42.19,1,1,1.0
132,6,303.2,271.84,114.12,45.0,1,1,1.0
132,7,807.84,223.25,87.24000000000001,58.870000000000005,1,1,1.0
132,3,207.62,250.38,96.69,40.389999999999986,1,1,1.0
133,4,0.0,325.7,427.0,213.89000000000004,1,1,1.0
133,5,5.6,305.08,129.79,42.19,1,1,1.0
133,8,664.87,527.84,76.28999999999996,12.159999999999968,1,1,1.0
133,6,287.23,273.7,118.16999999999996,44.629999999999995,1,1,1.0
133,7,799.24,223.68,87.25,58.860000000000014,1,1,1.0
